,imgName,thPre_x,thPre_y,dist,threshold_R_rate
0,20051020_43808_0100_PP.tif,980.6402250351617,784.3932489451477,3.624650493082448,0.03519078148623736
1,20051020_43882_0100_PP.tif,955.7124933262146,775.9941270688735,10.28750835015453,0.09987872184616049
2,20051020_44261_0100_PP.tif,1103.5022050716648,896.3004410143329,8.643281296000795,0.08391535238835723
3,20051020_44338_0100_PP.tif,981.4555263925342,788.6672499270925,8.373293518371444,0.08129411182884896
4,20051020_44400_0100_PP.tif,982.2578812837262,777.2502130076682,4.437632881486322,0.04308381438336235
5,20051020_44598_0100_PP.tif,1309.9978997899789,785.4584458445845,3.600701666460053,0.03495826860640828
6,20051020_44692_0100_PP.tif,973.8590410167533,766.2562102830734,16.297884578689935,0.1582318891134945
7,20051020_44762_0100_PP.tif,981.2578193510669,766.8319204910845,6.313569838035909,0.061296794544037955
8,20051020_44843_0100_PP.tif,1303.1769185705916,780.670474516696,28.682797339276664,0.2784737605755016
9,20051020_44923_0100_PP.tif,1304.5507888181567,773.7838361472461,11.322865252679753,0.10993073060854129
10,20051020_45004_0100_PP.tif,1295.3253325621747,789.3371891266628,15.124881748450372,0.1468435121208774
11,20051020_52801_0100_PP.tif,1297.7270122427715,777.2724667882261,7.474713671608711,0.07257003564668651
12,20051020_53997_0100_PP.tif,1312.2600411946446,780.9330587023687,6.5178999026592,0.06328058157921553
13,20051020_56592_0100_PP.tif,1306.1072796934866,776.6637194223401,8.231235677247971,0.07991490948784438
14,20051020_57157_0100_PP.tif,1297.169696969697,781.9240981240981,1.1721570268884065,0.01138016530959618
15,20051020_57622_0100_PP.tif,1302.8435428268363,832.4028109254839,11.172429075512548,0.10847018519915096
16,20051020_57844_0100_PP.tif,1295.7708085612367,815.3608799048752,9.822091851959874,0.09536011506757158
17,20051020_58214_0100_PP.tif,976.4960843373494,797.752108433735,11.153948267164461,0.10829075987538311
18,20051020_61557_0100_PP.tif,968.8813559322034,791.9061743341405,4.998413623370985,0.04852828760554355
19,20051020_61804_0100_PP.tif,1295.8649217809868,791.0246690734056,2.8650279884069993,0.027815805712689313
20,20051020_61998_0100_PP.tif,993.8028901734104,808.3687861271676,9.823191268890328,0.0953707890183527
21,20051020_62337_0100_PP.tif,971.5320731329408,782.7511620700341,15.630548090196486,0.15175289407957754
22,20051020_62461_0100_PP.tif,968.3278020378457,795.3266375545852,43.29660606534357,0.420355398692656
23,20051020_62577_0100_PP.tif,977.5737226277372,776.0519708029196,3.9134287155082728,0.037994453548624005
