,imgName,thPre_x,thPre_y,dist,threshold_R_rate
0,20051019_38557_0100_PP.tif,1190.3566487317448,791.4142966948501,6.668889703470799,0.06474650197544465
1,20051020_43832_0100_PP.tif,1298.3123749642755,772.498999714204,10.191544771760416,0.09894703661903316
2,20051020_43906_0100_PP.tif,1290.0906899668576,778.8749623380536,3.126353316353111,0.030352944818962245
3,20051020_44284_0100_PP.tif,1291.3603351955308,771.804748603352,13.897020631708282,0.13492253040493477
4,20051020_44349_0100_PP.tif,1295.4364003461205,782.8200173060283,6.287405124769402,0.06104276820164468
5,20051020_44431_0100_PP.tif,1279.64709371293,784.0237247924081,9.27230497347112,0.09002237838321477
6,20051020_44636_0100_PP.tif,960.3497023809524,787.1863095238095,8.68848324445317,0.0843542062568269
7,20051020_44714_0100_PP.tif,1150.3232217573222,679.1046025104603,1.9008739935596883,0.018455087316113478
8,20051020_44782_0100_PP.tif,1316.0907473309608,787.4925860023725,6.753803770591339,0.06557091039409067
9,20051020_44901_0100_PP.tif,971.3717914077276,780.7387192650635,13.175803392630861,0.12792042128767828
10,20051020_44982_0100_PP.tif,976.2354939145202,789.0625530710445,4.855854711910328,0.047144220503983765
11,20051020_45110_0100_PP.tif,974.8761018609207,788.3393731635651,32.30200392099862,0.31361168855338467
12,20051020_53062_0100_PP.tif,994.7951843043995,792.2969678953626,14.448911484472738,0.14028069402400717
13,20051020_55701_0100_PP.tif,987.091669068896,777.6895358893053,9.896386250932837,0.09608141991196929
14,20051020_56791_0100_PP.tif,975.8107483386304,787.730135798902,2.2058217343755637,0.021415744993937513
15,20051020_57566_0100_PP.tif,983.4741379310344,797.5375417130144,0.7519853780541566,0.007300828913147151
16,20051020_57761_0100_PP.tif,979.1478439425051,800.6300968025814,4.195429817313089,0.040732328323428046
17,20051020_57967_0100_PP.tif,1163.0766152086908,767.3902229845626,15.459173507208476,0.1500890631767813
18,20051020_58276_0100_PP.tif,1314.2119004250153,790.772920461445,12.20319468547984,0.11847761830562951
19,20051020_61757_0100_PP.tif,983.9083308450283,800.246939384891,4.139777882238081,0.04019201827415613
20,20051020_61907_0100_PP.tif,1326.0878397711017,773.5124463519313,9.252811632016316,0.08983312264093511
21,20051020_62014_0100_PP.tif,1328.2071054805838,804.102175709171,11.390004780430832,0.11058257068379448
22,20051020_62385_0100_PP.tif,1298.3838888888888,791.9272222222222,8.096254316078364,0.07860441083571226
23,20051020_62510_0100_PP.tif,1310.7996059667887,787.1348156487476,8.050541467112957,0.07816059676808697
24,20051020_62615_0100_PP.tif,1296.2077411551254,777.9876020562443,3.3637111818356193,0.032657390114908924
25,20051020_62802_0100_PP.tif,1076.4187574671446,674.6194743130227,14.39226743483508,0.13973075179451536
26,20051020_63045_0100_PP.tif,973.9853742472039,777.3673644967021,10.925502350721445,0.10607283835651889
27,20051020_63337_0100_PP.tif,1296.8823000898474,798.0392333033842,14.757989756177476,0.14328145394347064
28,20051020_63829_0100_PP.tif,1293.8416918429002,771.2694864048339,5.19962046452,0.05048175208271844
29,20051020_64007_0100_PP.tif,1113.254326328801,861.485784919654,3.13553364170486,0.030442074191309322
30,20051020_64388_0100_PP.tif,1283.7659449970743,807.4792276184903,6.4168676483052165,0.06229968590587589
31,20051020_64570_0100_PP.tif,1281.7607060185185,804.9751157407408,10.82750960143956,0.10512145244116078
32,20051020_64703_0100_PP.tif,1290.093834586466,799.2144360902256,15.379345286800133,0.1493140319106809
33,20051020_64836_0100_PP.tif,1308.838692946058,791.8711099585062,5.451702105302637,0.05292914665342366
34,20051020_64993_0100_PP.tif,1293.4494511842865,776.4110340843444,12.119497537034828,0.1176650246314061
35,20051021_36097_0100_PP.tif,955.7162648933222,786.2238847326129,13.286049196264061,0.12899076889576758
36,20051021_36380_0100_PP.tif,988.0811359026369,851.5824398725007,3.086524970613975,0.029966261850621116
37,20051021_39314_0100_PP.tif,1148.8351681957188,766.8776758409786,2.8823927160354526,0.027984395301315072
38,20051021_39719_0100_PP.tif,1278.5787723011792,788.287269428485,3.3378312827440397,0.032406128958679996
39,20051021_39914_0100_PP.tif,1294.1613849765258,790.2661384976526,10.411009957334011,0.10107776657605837
40,20051021_40074_0100_PP.tif,1314.4853107344634,785.1214689265537,12.869597988886321,0.12494755329015846
41,20051021_40248_0100_PP.tif,1308.9,794.2120343839541,9.902270375019084,0.09613854733028236
42,20051021_40450_0100_PP.tif,1308.7496646096056,787.5712369197746,9.321317883423527,0.09049823187789832
43,20051021_51476_0100_PP.tif,1306.0809434467972,790.1289198606272,2.387621935765103,0.023180795492865076
44,20051021_51625_0100_PP.tif,1310.5009940357852,786.3317239420619,15.134690248528495,0.14693874027697568
45,20051021_51804_0100_PP.tif,1318.505980066445,777.1554817275747,11.569138881023248,0.11232173670896357
46,20051021_51994_0100_PP.tif,1305.8140658013886,786.9160881376396,4.164257344175377,0.040429682953159005
47,20051021_52127_0100_PP.tif,1333.408829755065,766.6616268521318,16.142465388098586,0.15672296493299598
48,20051021_57862_0100_PP.tif,1075.4315789473685,788.2643609022557,7.6734027315441775,0.07449905564605998
49,20051021_58035_0100_PP.tif,1300.5015863859244,790.9287568503029,10.49865534240395,0.10192869264469855
50,20051021_58316_0100_PP.tif,1299.8160237388724,782.0759643916914,9.187391569293677,0.08919797640090948
51,20051021_58522_0100_PP.tif,1296.524400330852,791.607664736697,4.259655585156179,0.04135587946753572
52,20051021_59136_0100_PP.tif,967.4279907084785,778.6289198606272,5.273944310983827,0.0512033428250857
53,20051021_59504_0100_PP.tif,1305.68821896073,797.8187227290757,10.567193130174633,0.1025941080599479
54,20051213_61406_0100_PP.tif,977.1414985590778,775.6299711815561,28.844083460243496,0.2800396452450825
55,20051213_61892_0100_PP.tif,977.3518518518518,784.2104644326866,7.652349548711077,0.0742946558127289
56,20051213_62046_0100_PP.tif,986.1390344827587,792.5605517241379,4.522163488412777,0.04390449988750269
57,20051213_62251_0100_PP.tif,980.0563588079079,795.7232221894365,13.6318991982244,0.13234853590509127
58,20051213_62383_0100_PP.tif,984.2646592709984,801.6397253037507,19.691912601114133,0.19118361748654497
59,20051213_62518_0100_PP.tif,968.442213937482,780.9271580154862,12.603530486165598,0.12236437365209318
60,20051213_62648_0100_PP.tif,1058.2113000864802,790.6817526664745,53.82957644355138,0.5226172470247707
61,20051214_40361_0100_PP.tif,979.8106083308361,768.8594545999401,10.13285454267254,0.09837722856963631
62,20051214_40529_0100_PP.tif,973.2442291251068,798.4528355656882,10.866477115422448,0.10549977781963542
63,20051214_40719_0100_PP.tif,968.6708607377752,781.1764369459537,9.306933789018855,0.09035858047591121
64,20051214_40849_0100_PP.tif,1003.4558002936858,786.837885462555,10.608046834586347,0.10299074596685773
65,20051214_40994_0100_PP.tif,980.8201099764336,790.1759622937942,10.325861582208526,0.10025108332241288
66,20051214_41289_0100_PP.tif,980.1366279069767,779.3540697674418,12.384201677533836,0.12023496774304696
67,20051214_41429_0100_PP.tif,980.9294649061849,780.2303683113273,4.770153209808905,0.04631216708552335
68,20051214_41949_0100_PP.tif,1335.8997739261492,796.5990957045968,25.13095484854949,0.24398985289853872
69,20051214_42197_0100_PP.tif,1280.9373280342402,876.8101498012841,7.369588594493586,0.07154940383003482
70,20051214_42363_0100_PP.tif,1303.1148353249782,793.2984552608568,6.129132675832614,0.05950614248381179
71,20051214_50895_0100_PP.tif,978.4742326105322,791.4432554210082,15.552341578330907,0.15099360755661076
72,20051214_51039_0100_PP.tif,966.8526708788053,765.7090752441126,6.973204779625277,0.06770101727791532
73,20051214_51178_0100_PP.tif,974.4382291355071,797.2635357463356,4.491597522344776,0.043607742935386176
74,20051214_51308_0100_PP.tif,975.2443939824013,782.0360488220267,9.267050727450442,0.08997136628592663
75,20051214_51442_0100_PP.tif,978.3834454518865,795.1971336648143,4.945936585073727,0.0480188017968323
76,20051214_51569_0100_PP.tif,918.7323442136499,785.4664688427299,27.92138558274911,0.2710814134247486
77,20051214_51701_0100_PP.tif,968.038486005089,782.3269720101781,14.042293260380214,0.13633294427553605
78,20051214_51811_0100_PP.tif,968.2541499713795,785.5692615912994,6.611466563487646,0.06418899576201598
79,20051214_52115_0100_PP.tif,982.0328583890666,793.5542308810701,6.04531393759138,0.0586923683261299
80,20051214_52242_0100_PP.tif,1293.8236347358998,712.181438376604,10.539696973634925,0.10232715508383422
